Gene stable ID,Transcript stable ID,Transcript name,Gene description,GOSlim GOA Accession(s),GOSlim GOA Description,BrassEnsembl ID
Bra008752,Bra008752.1,,AT5G14550 (E=2e-180) | unknown protein ,GO:0005575,cellular_component,
Bra008752,Bra008752.1,,AT5G14550 (E=2e-180) | unknown protein ,GO:0016020,membrane,
Bra008752,Bra008752.1,,AT5G14550 (E=2e-180) | unknown protein ,GO:0003824,catalytic activity,
Bra008752,Bra008752.1,,AT5G14550 (E=2e-180) | unknown protein ,GO:0003674,molecular_function,
Bra008752,Bra008752.1,,AT5G14550 (E=2e-180) | unknown protein ,GO:0016740,transferase activity,
Bra036988,Bra036988.1,,"AT4G33720 (E=1e-073) | pathogenesis-related protein, putative ",GO:0005575,cellular_component,
Bra036988,Bra036988.1,,"AT4G33720 (E=1e-073) | pathogenesis-related protein, putative ",GO:0005576,extracellular region,
Bra036988,Bra036988.1,,"AT4G33720 (E=1e-073) | pathogenesis-related protein, putative ",GO:0008150,biological_process,
Bra036988,Bra036988.1,,"AT4G33720 (E=1e-073) | pathogenesis-related protein, putative ",GO:0022414,reproductive process,
Bra030855,Bra030855.1,,"AT1G55520 (E=3e-106) TBP2, ATTBP2 | TBP2 (TATA BINDING PROTEIN 2); DNA binding / RNA polymerase II transcription factor/ TATA-binding protein binding ",GO:0003674,molecular_function,
Bra030855,Bra030855.1,,"AT1G55520 (E=3e-106) TBP2, ATTBP2 | TBP2 (TATA BINDING PROTEIN 2); DNA binding / RNA polymerase II transcription factor/ TATA-binding protein binding ",GO:0005488,binding,
Bra030855,Bra030855.1,,"AT1G55520 (E=3e-106) TBP2, ATTBP2 | TBP2 (TATA BINDING PROTEIN 2); DNA binding / RNA polymerase II transcription factor/ TATA-binding protein binding ",GO:0003677,DNA binding,
Bra030855,Bra030855.1,,"AT1G55520 (E=3e-106) TBP2, ATTBP2 | TBP2 (TATA BINDING PROTEIN 2); DNA binding / RNA polymerase II transcription factor/ TATA-binding protein binding ",GO:0003676,nucleic acid binding,
Bra030855,Bra030855.1,,"AT1G55520 (E=3e-106) TBP2, ATTBP2 | TBP2 (TATA BINDING PROTEIN 2); DNA binding / RNA polymerase II transcription factor/ TATA-binding protein binding ",GO:0005575,cellular_component,
Bra030855,Bra030855.1,,"AT1G55520 (E=3e-106) TBP2, ATTBP2 | TBP2 (TATA BINDING PROTEIN 2); DNA binding / RNA polymerase II transcription factor/ TATA-binding protein binding ",GO:0005634,nucleus,
Bra030855,Bra030855.1,,"AT1G55520 (E=3e-106) TBP2, ATTBP2 | TBP2 (TATA BINDING PROTEIN 2); DNA binding / RNA polymerase II transcription factor/ TATA-binding protein binding ",GO:0008150,biological_process,
Bra030855,Bra030855.1,,"AT1G55520 (E=3e-106) TBP2, ATTBP2 | TBP2 (TATA BINDING PROTEIN 2); DNA binding / RNA polymerase II transcription factor/ TATA-binding protein binding ",GO:0009987,cellular process,
Bra030855,Bra030855.1,,"AT1G55520 (E=3e-106) TBP2, ATTBP2 | TBP2 (TATA BINDING PROTEIN 2); DNA binding / RNA polymerase II transcription factor/ TATA-binding protein binding ",GO:0008152,metabolic process,
Bra030855,Bra030855.1,,"AT1G55520 (E=3e-106) TBP2, ATTBP2 | TBP2 (TATA BINDING PROTEIN 2); DNA binding / RNA polymerase II transcription factor/ TATA-binding protein binding ",GO:0006139,nucleobase-containing compound metabolic process,
Bra030855,Bra030855.1,,"AT1G55520 (E=3e-106) TBP2, ATTBP2 | TBP2 (TATA BINDING PROTEIN 2); DNA binding / RNA polymerase II transcription factor/ TATA-binding protein binding ",GO:0009058,biosynthetic process,
Bra008909,Bra008909.1,,AT5G12190 (E=1e-063) | RNA recognition motif (RRM)-containing protein ,GO:0005575,cellular_component,
Bra008909,Bra008909.1,,AT5G12190 (E=1e-063) | RNA recognition motif (RRM)-containing protein ,GO:0005634,nucleus,
Bra008909,Bra008909.1,,AT5G12190 (E=1e-063) | RNA recognition motif (RRM)-containing protein ,GO:0003674,molecular_function,
Bra008909,Bra008909.1,,AT5G12190 (E=1e-063) | RNA recognition motif (RRM)-containing protein ,GO:0005488,binding,
Bra008909,Bra008909.1,,AT5G12190 (E=1e-063) | RNA recognition motif (RRM)-containing protein ,GO:0003676,nucleic acid binding,
Bra008909,Bra008909.1,,AT5G12190 (E=1e-063) | RNA recognition motif (RRM)-containing protein ,GO:0003723,RNA binding,
Bra008909,Bra008909.1,,AT5G12190 (E=1e-063) | RNA recognition motif (RRM)-containing protein ,GO:0008150,biological_process,
Bra008909,Bra008909.1,,AT5G12190 (E=1e-063) | RNA recognition motif (RRM)-containing protein ,GO:0008152,metabolic process,
Bra008909,Bra008909.1,,AT5G12190 (E=1e-063) | RNA recognition motif (RRM)-containing protein ,GO:0006139,nucleobase-containing compound metabolic process,
Bra020004,Bra020004.1,,AT1G09645 (E=1e-031) | unknown protein ,GO:0005575,cellular_component,
Bra020004,Bra020004.1,,AT1G09645 (E=1e-031) | unknown protein ,GO:0016020,membrane,
Bra014386,Bra014386.1,,AT3G62880 (E=2e-048) ATOEP16-4 | ATOEP16-4; P-P-bond-hydrolysis-driven protein transmembrane transporter/ protein transporter ,GO:0005575,cellular_component,
Bra014386,Bra014386.1,,AT3G62880 (E=2e-048) ATOEP16-4 | ATOEP16-4; P-P-bond-hydrolysis-driven protein transmembrane transporter/ protein transporter ,GO:0016020,membrane,
Bra014386,Bra014386.1,,AT3G62880 (E=2e-048) ATOEP16-4 | ATOEP16-4; P-P-bond-hydrolysis-driven protein transmembrane transporter/ protein transporter ,GO:0003674,molecular_function,
Bra014386,Bra014386.1,,AT3G62880 (E=2e-048) ATOEP16-4 | ATOEP16-4; P-P-bond-hydrolysis-driven protein transmembrane transporter/ protein transporter ,GO:0005215,transporter activity,
Bra014386,Bra014386.1,,AT3G62880 (E=2e-048) ATOEP16-4 | ATOEP16-4; P-P-bond-hydrolysis-driven protein transmembrane transporter/ protein transporter ,GO:0005488,binding,
Bra014386,Bra014386.1,,AT3G62880 (E=2e-048) ATOEP16-4 | ATOEP16-4; P-P-bond-hydrolysis-driven protein transmembrane transporter/ protein transporter ,GO:0008150,biological_process,
Bra014386,Bra014386.1,,AT3G62880 (E=2e-048) ATOEP16-4 | ATOEP16-4; P-P-bond-hydrolysis-driven protein transmembrane transporter/ protein transporter ,GO:0016043,cellular component organization,
Bra014386,Bra014386.1,,AT3G62880 (E=2e-048) ATOEP16-4 | ATOEP16-4; P-P-bond-hydrolysis-driven protein transmembrane transporter/ protein transporter ,GO:0009987,cellular process,
Bra014386,Bra014386.1,,AT3G62880 (E=2e-048) ATOEP16-4 | ATOEP16-4; P-P-bond-hydrolysis-driven protein transmembrane transporter/ protein transporter ,GO:0006810,transport,
Bra004791,Bra004791.1,,"AT2G43890 (E=2e-214) | polygalacturonase, putative / pectinase, putative ",GO:0008150,biological_process,
Bra004791,Bra004791.1,,"AT2G43890 (E=2e-214) | polygalacturonase, putative / pectinase, putative ",GO:0016043,cellular component organization,
Bra004791,Bra004791.1,,"AT2G43890 (E=2e-214) | polygalacturonase, putative / pectinase, putative ",GO:0009987,cellular process,
Bra004791,Bra004791.1,,"AT2G43890 (E=2e-214) | polygalacturonase, putative / pectinase, putative ",GO:0005575,cellular_component,
Bra004791,Bra004791.1,,"AT2G43890 (E=2e-214) | polygalacturonase, putative / pectinase, putative ",GO:0005576,extracellular region,
Bra004791,Bra004791.1,,"AT2G43890 (E=2e-214) | polygalacturonase, putative / pectinase, putative ",GO:0003824,catalytic activity,
Bra004791,Bra004791.1,,"AT2G43890 (E=2e-214) | polygalacturonase, putative / pectinase, putative ",GO:0003674,molecular_function,
Bra004791,Bra004791.1,,"AT2G43890 (E=2e-214) | polygalacturonase, putative / pectinase, putative ",GO:0016787,hydrolase activity,
Bra004791,Bra004791.1,,"AT2G43890 (E=2e-214) | polygalacturonase, putative / pectinase, putative ",GO:0008152,metabolic process,
Bra004791,Bra004791.1,,"AT2G43890 (E=2e-214) | polygalacturonase, putative / pectinase, putative ",GO:0005975,carbohydrate metabolic process,
Bra025683,Bra025683.1,,AT1G18740 (E=2e-176) | unknown protein ,GO:0005575,cellular_component,
Bra025683,Bra025683.1,,AT1G18740 (E=2e-176) | unknown protein ,GO:0016020,membrane,
Bra001729,Bra001729.1,,"AT3G19000 (E=3e-129) | oxidoreductase, 2OG-Fe(II) oxygenase family protein ",GO:0003674,molecular_function,
Bra001729,Bra001729.1,,"AT3G19000 (E=3e-129) | oxidoreductase, 2OG-Fe(II) oxygenase family protein ",GO:0005488,binding,
Bra001729,Bra001729.1,,"AT3G19000 (E=3e-129) | oxidoreductase, 2OG-Fe(II) oxygenase family protein ",GO:0003677,DNA binding,
Bra001729,Bra001729.1,,"AT3G19000 (E=3e-129) | oxidoreductase, 2OG-Fe(II) oxygenase family protein ",GO:0003676,nucleic acid binding,
Bra001729,Bra001729.1,,"AT3G19000 (E=3e-129) | oxidoreductase, 2OG-Fe(II) oxygenase family protein ",GO:0005575,cellular_component,
Bra001729,Bra001729.1,,"AT3G19000 (E=3e-129) | oxidoreductase, 2OG-Fe(II) oxygenase family protein ",GO:0005634,nucleus,
Bra001729,Bra001729.1,,"AT3G19000 (E=3e-129) | oxidoreductase, 2OG-Fe(II) oxygenase family protein ",GO:0008150,biological_process,
Bra001729,Bra001729.1,,"AT3G19000 (E=3e-129) | oxidoreductase, 2OG-Fe(II) oxygenase family protein ",GO:0008152,metabolic process,
Bra001729,Bra001729.1,,"AT3G19000 (E=3e-129) | oxidoreductase, 2OG-Fe(II) oxygenase family protein ",GO:0009058,biosynthetic process,
Bra001729,Bra001729.1,,"AT3G19000 (E=3e-129) | oxidoreductase, 2OG-Fe(II) oxygenase family protein ",GO:0003824,catalytic activity,
Bra022904,Bra022904.1,,"AT2G32790 (E=8e-052) | ubiquitin-conjugating enzyme, putative ",GO:0005575,cellular_component,
Bra022904,Bra022904.1,,"AT2G32790 (E=8e-052) | ubiquitin-conjugating enzyme, putative ",GO:0005634,nucleus,
Bra022904,Bra022904.1,,"AT2G32790 (E=8e-052) | ubiquitin-conjugating enzyme, putative ",GO:0008150,biological_process,
Bra022904,Bra022904.1,,"AT2G32790 (E=8e-052) | ubiquitin-conjugating enzyme, putative ",GO:0008152,metabolic process,
Bra022904,Bra022904.1,,"AT2G32790 (E=8e-052) | ubiquitin-conjugating enzyme, putative ",GO:0019538,protein metabolic process,
Bra022904,Bra022904.1,,"AT2G32790 (E=8e-052) | ubiquitin-conjugating enzyme, putative ",GO:0036211,protein modification process,
Bra022904,Bra022904.1,,"AT2G32790 (E=8e-052) | ubiquitin-conjugating enzyme, putative ",GO:0009056,catabolic process,
Bra035087,Bra035087.1,,AT1G79040 (E=1e-064) PSBR | PSBR (photosystem II subunit R) ,GO:0008150,biological_process,
Bra035087,Bra035087.1,,AT1G79040 (E=1e-064) PSBR | PSBR (photosystem II subunit R) ,GO:0009987,cellular process,
Bra035087,Bra035087.1,,AT1G79040 (E=1e-064) PSBR | PSBR (photosystem II subunit R) ,GO:0008152,metabolic process,
Bra035087,Bra035087.1,,AT1G79040 (E=1e-064) PSBR | PSBR (photosystem II subunit R) ,GO:0015979,photosynthesis,
Bra035087,Bra035087.1,,AT1G79040 (E=1e-064) PSBR | PSBR (photosystem II subunit R) ,GO:0005575,cellular_component,
Bra035087,Bra035087.1,,AT1G79040 (E=1e-064) PSBR | PSBR (photosystem II subunit R) ,GO:0009536,plastid,
Bra035087,Bra035087.1,,AT1G79040 (E=1e-064) PSBR | PSBR (photosystem II subunit R) ,GO:0009507,chloroplast,
Bra035087,Bra035087.1,,AT1G79040 (E=1e-064) PSBR | PSBR (photosystem II subunit R) ,GO:0016020,membrane,
Bra035087,Bra035087.1,,AT1G79040 (E=1e-064) PSBR | PSBR (photosystem II subunit R) ,GO:0009579,thylakoid,
Bra003758,Bra003758.1,,AT1G75330 (E=2e-183) OTC | OTC (ORNITHINE CARBAMOYLTRANSFERASE); amino acid binding / carboxyl- or carbamoyltransferase/ ornithine carbamoyltransferase ,GO:0003824,catalytic activity,
Bra003758,Bra003758.1,,AT1G75330 (E=2e-183) OTC | OTC (ORNITHINE CARBAMOYLTRANSFERASE); amino acid binding / carboxyl- or carbamoyltransferase/ ornithine carbamoyltransferase ,GO:0003674,molecular_function,
Bra003758,Bra003758.1,,AT1G75330 (E=2e-183) OTC | OTC (ORNITHINE CARBAMOYLTRANSFERASE); amino acid binding / carboxyl- or carbamoyltransferase/ ornithine carbamoyltransferase ,GO:0016740,transferase activity,
Bra003758,Bra003758.1,,AT1G75330 (E=2e-183) OTC | OTC (ORNITHINE CARBAMOYLTRANSFERASE); amino acid binding / carboxyl- or carbamoyltransferase/ ornithine carbamoyltransferase ,GO:0005575,cellular_component,
Bra003758,Bra003758.1,,AT1G75330 (E=2e-183) OTC | OTC (ORNITHINE CARBAMOYLTRANSFERASE); amino acid binding / carboxyl- or carbamoyltransferase/ ornithine carbamoyltransferase ,GO:0005488,binding,
Bra003758,Bra003758.1,,AT1G75330 (E=2e-183) OTC | OTC (ORNITHINE CARBAMOYLTRANSFERASE); amino acid binding / carboxyl- or carbamoyltransferase/ ornithine carbamoyltransferase ,GO:0008150,biological_process,
Bra003758,Bra003758.1,,AT1G75330 (E=2e-183) OTC | OTC (ORNITHINE CARBAMOYLTRANSFERASE); amino acid binding / carboxyl- or carbamoyltransferase/ ornithine carbamoyltransferase ,GO:0009987,cellular process,
Bra003758,Bra003758.1,,AT1G75330 (E=2e-183) OTC | OTC (ORNITHINE CARBAMOYLTRANSFERASE); amino acid binding / carboxyl- or carbamoyltransferase/ ornithine carbamoyltransferase ,GO:0008152,metabolic process,
Bra003758,Bra003758.1,,AT1G75330 (E=2e-183) OTC | OTC (ORNITHINE CARBAMOYLTRANSFERASE); amino acid binding / carboxyl- or carbamoyltransferase/ ornithine carbamoyltransferase ,GO:0009058,biosynthetic process,
Bra035042,Bra035042.1,,AT1G78510 (E=3e-183) SPS1 | SPS1 (solanesyl diphosphate synthase 1); trans-octaprenyltranstransferase ,GO:0003824,catalytic activity,
Bra035042,Bra035042.1,,AT1G78510 (E=3e-183) SPS1 | SPS1 (solanesyl diphosphate synthase 1); trans-octaprenyltranstransferase ,GO:0003674,molecular_function,
Bra035042,Bra035042.1,,AT1G78510 (E=3e-183) SPS1 | SPS1 (solanesyl diphosphate synthase 1); trans-octaprenyltranstransferase ,GO:0016740,transferase activity,
Bra035042,Bra035042.1,,AT1G78510 (E=3e-183) SPS1 | SPS1 (solanesyl diphosphate synthase 1); trans-octaprenyltranstransferase ,GO:0005575,cellular_component,
Bra035042,Bra035042.1,,AT1G78510 (E=3e-183) SPS1 | SPS1 (solanesyl diphosphate synthase 1); trans-octaprenyltranstransferase ,GO:0009536,plastid,
Bra035042,Bra035042.1,,AT1G78510 (E=3e-183) SPS1 | SPS1 (solanesyl diphosphate synthase 1); trans-octaprenyltranstransferase ,GO:0009507,chloroplast,
Bra035042,Bra035042.1,,AT1G78510 (E=3e-183) SPS1 | SPS1 (solanesyl diphosphate synthase 1); trans-octaprenyltranstransferase ,GO:0008150,biological_process,
Bra035042,Bra035042.1,,AT1G78510 (E=3e-183) SPS1 | SPS1 (solanesyl diphosphate synthase 1); trans-octaprenyltranstransferase ,GO:0009987,cellular process,
Bra035042,Bra035042.1,,AT1G78510 (E=3e-183) SPS1 | SPS1 (solanesyl diphosphate synthase 1); trans-octaprenyltranstransferase ,GO:0008152,metabolic process,
Bra035042,Bra035042.1,,AT1G78510 (E=3e-183) SPS1 | SPS1 (solanesyl diphosphate synthase 1); trans-octaprenyltranstransferase ,GO:0009058,biosynthetic process,
Bra035042,Bra035042.1,,AT1G78510 (E=3e-183) SPS1 | SPS1 (solanesyl diphosphate synthase 1); trans-octaprenyltranstransferase ,GO:0006629,lipid metabolic process,
Bra037164,Bra037164.1,,"AT5G66570 (E=1e-184) PSBO-1, OEE1, OEE33, OE33, PSBO1, MSP-1 | PSBO1 (PS II OXYGEN-EVOLVING COMPLEX 1); oxygen evolving/ poly(U) binding ",GO:0008150,biological_process,
Bra037164,Bra037164.1,,"AT5G66570 (E=1e-184) PSBO-1, OEE1, OEE33, OE33, PSBO1, MSP-1 | PSBO1 (PS II OXYGEN-EVOLVING COMPLEX 1); oxygen evolving/ poly(U) binding ",GO:0009987,cellular process,
Bra037164,Bra037164.1,,"AT5G66570 (E=1e-184) PSBO-1, OEE1, OEE33, OE33, PSBO1, MSP-1 | PSBO1 (PS II OXYGEN-EVOLVING COMPLEX 1); oxygen evolving/ poly(U) binding ",GO:0008152,metabolic process,
Bra037164,Bra037164.1,,"AT5G66570 (E=1e-184) PSBO-1, OEE1, OEE33, OE33, PSBO1, MSP-1 | PSBO1 (PS II OXYGEN-EVOLVING COMPLEX 1); oxygen evolving/ poly(U) binding ",GO:0015979,photosynthesis,
Bra037164,Bra037164.1,,"AT5G66570 (E=1e-184) PSBO-1, OEE1, OEE33, OE33, PSBO1, MSP-1 | PSBO1 (PS II OXYGEN-EVOLVING COMPLEX 1); oxygen evolving/ poly(U) binding ",GO:0005575,cellular_component,
Bra037164,Bra037164.1,,"AT5G66570 (E=1e-184) PSBO-1, OEE1, OEE33, OE33, PSBO1, MSP-1 | PSBO1 (PS II OXYGEN-EVOLVING COMPLEX 1); oxygen evolving/ poly(U) binding ",GO:0016020,membrane,
Bra037164,Bra037164.1,,"AT5G66570 (E=1e-184) PSBO-1, OEE1, OEE33, OE33, PSBO1, MSP-1 | PSBO1 (PS II OXYGEN-EVOLVING COMPLEX 1); oxygen evolving/ poly(U) binding ",GO:0009579,thylakoid,
Bra037164,Bra037164.1,,"AT5G66570 (E=1e-184) PSBO-1, OEE1, OEE33, OE33, PSBO1, MSP-1 | PSBO1 (PS II OXYGEN-EVOLVING COMPLEX 1); oxygen evolving/ poly(U) binding ",GO:0003824,catalytic activity,
Bra037164,Bra037164.1,,"AT5G66570 (E=1e-184) PSBO-1, OEE1, OEE33, OE33, PSBO1, MSP-1 | PSBO1 (PS II OXYGEN-EVOLVING COMPLEX 1); oxygen evolving/ poly(U) binding ",GO:0003674,molecular_function,
Bra037164,Bra037164.1,,"AT5G66570 (E=1e-184) PSBO-1, OEE1, OEE33, OE33, PSBO1, MSP-1 | PSBO1 (PS II OXYGEN-EVOLVING COMPLEX 1); oxygen evolving/ poly(U) binding ",GO:0016043,cellular component organization,
Bra020507,Bra020507.1,,AT5G25560 (E=3e-162) | zinc finger (C3HC4-type RING finger) family protein ,GO:0003674,molecular_function,
Bra020507,Bra020507.1,,AT5G25560 (E=3e-162) | zinc finger (C3HC4-type RING finger) family protein ,GO:0005488,binding,
Bra020507,Bra020507.1,,AT5G25560 (E=3e-162) | zinc finger (C3HC4-type RING finger) family protein ,GO:0005575,cellular_component,
Bra020507,Bra020507.1,,AT5G25560 (E=3e-162) | zinc finger (C3HC4-type RING finger) family protein ,GO:0005634,nucleus,
Bra020507,Bra020507.1,,AT5G25560 (E=3e-162) | zinc finger (C3HC4-type RING finger) family protein ,GO:0008150,biological_process,
Bra020507,Bra020507.1,,AT5G25560 (E=3e-162) | zinc finger (C3HC4-type RING finger) family protein ,GO:0008152,metabolic process,
Bra020507,Bra020507.1,,AT5G25560 (E=3e-162) | zinc finger (C3HC4-type RING finger) family protein ,GO:0009056,catabolic process,
Bra020507,Bra020507.1,,AT5G25560 (E=3e-162) | zinc finger (C3HC4-type RING finger) family protein ,GO:0019538,protein metabolic process,
Bra020507,Bra020507.1,,AT5G25560 (E=3e-162) | zinc finger (C3HC4-type RING finger) family protein ,GO:0003824,catalytic activity,
Bra020507,Bra020507.1,,AT5G25560 (E=3e-162) | zinc finger (C3HC4-type RING finger) family protein ,GO:0016740,transferase activity,
Bra020507,Bra020507.1,,AT5G25560 (E=3e-162) | zinc finger (C3HC4-type RING finger) family protein ,GO:0036211,protein modification process,
Bra037699,Bra037699.1,,"AT2G43590 (E=2e-111) | chitinase, putative ",GO:0003824,catalytic activity,
Bra037699,Bra037699.1,,"AT2G43590 (E=2e-111) | chitinase, putative ",GO:0003674,molecular_function,
Bra037699,Bra037699.1,,"AT2G43590 (E=2e-111) | chitinase, putative ",GO:0016787,hydrolase activity,
Bra037699,Bra037699.1,,"AT2G43590 (E=2e-111) | chitinase, putative ",GO:0008150,biological_process,
Bra037699,Bra037699.1,,"AT2G43590 (E=2e-111) | chitinase, putative ",GO:0008152,metabolic process,
Bra037699,Bra037699.1,,"AT2G43590 (E=2e-111) | chitinase, putative ",GO:0005975,carbohydrate metabolic process,
Bra037699,Bra037699.1,,"AT2G43590 (E=2e-111) | chitinase, putative ",GO:0009056,catabolic process,
Bra037699,Bra037699.1,,"AT2G43590 (E=2e-111) | chitinase, putative ",GO:0005488,binding,
Bra024469,Bra024469.1,,AT2G18400 (E=8e-048) | ribosomal protein L6 family protein ,GO:0003674,molecular_function,
Bra024469,Bra024469.1,,AT2G18400 (E=8e-048) | ribosomal protein L6 family protein ,GO:0005198,structural molecule activity,
Bra024469,Bra024469.1,,AT2G18400 (E=8e-048) | ribosomal protein L6 family protein ,GO:0008150,biological_process,
Bra024469,Bra024469.1,,AT2G18400 (E=8e-048) | ribosomal protein L6 family protein ,GO:0009987,cellular process,
Bra024469,Bra024469.1,,AT2G18400 (E=8e-048) | ribosomal protein L6 family protein ,GO:0008152,metabolic process,
Bra024469,Bra024469.1,,AT2G18400 (E=8e-048) | ribosomal protein L6 family protein ,GO:0009058,biosynthetic process,
Bra024469,Bra024469.1,,AT2G18400 (E=8e-048) | ribosomal protein L6 family protein ,GO:0019538,protein metabolic process,
Bra024469,Bra024469.1,,AT2G18400 (E=8e-048) | ribosomal protein L6 family protein ,GO:0006412,translation,
Bra024469,Bra024469.1,,AT2G18400 (E=8e-048) | ribosomal protein L6 family protein ,GO:0005575,cellular_component,
Bra024469,Bra024469.1,,AT2G18400 (E=8e-048) | ribosomal protein L6 family protein ,GO:0005840,ribosome,
Bra024469,Bra024469.1,,AT2G18400 (E=8e-048) | ribosomal protein L6 family protein ,GO:0005488,binding,
Bra024469,Bra024469.1,,AT2G18400 (E=8e-048) | ribosomal protein L6 family protein ,GO:0003676,nucleic acid binding,
Bra024469,Bra024469.1,,AT2G18400 (E=8e-048) | ribosomal protein L6 family protein ,GO:0003723,RNA binding,
Bra027266,Bra027266.1,,"AT3G15260 (E=7e-141) | protein phosphatase 2C, putative / PP2C, putative ",GO:0003824,catalytic activity,
Bra027266,Bra027266.1,,"AT3G15260 (E=7e-141) | protein phosphatase 2C, putative / PP2C, putative ",GO:0003674,molecular_function,
Bra027266,Bra027266.1,,"AT3G15260 (E=7e-141) | protein phosphatase 2C, putative / PP2C, putative ",GO:0016787,hydrolase activity,
Bra027266,Bra027266.1,,"AT3G15260 (E=7e-141) | protein phosphatase 2C, putative / PP2C, putative ",GO:0008150,biological_process,
Bra027266,Bra027266.1,,"AT3G15260 (E=7e-141) | protein phosphatase 2C, putative / PP2C, putative ",GO:0009987,cellular process,
Bra027266,Bra027266.1,,"AT3G15260 (E=7e-141) | protein phosphatase 2C, putative / PP2C, putative ",GO:0007165,signal transduction,
Bra029072,Bra029072.1,,AT5G53390 (E=1e-249) | unknown protein ,GO:0003824,catalytic activity,
Bra029072,Bra029072.1,,AT5G53390 (E=1e-249) | unknown protein ,GO:0003674,molecular_function,
Bra029072,Bra029072.1,,AT5G53390 (E=1e-249) | unknown protein ,GO:0016740,transferase activity,
Bra029072,Bra029072.1,,AT5G53390 (E=1e-249) | unknown protein ,GO:0005575,cellular_component,
Bra029072,Bra029072.1,,AT5G53390 (E=1e-249) | unknown protein ,GO:0005783,endoplasmic reticulum,
Bra029072,Bra029072.1,,AT5G53390 (E=1e-249) | unknown protein ,GO:0016020,membrane,
Bra029072,Bra029072.1,,AT5G53390 (E=1e-249) | unknown protein ,GO:0005886,plasma membrane,
